Temps (s),CH1 (V),CH2 (V),CH3 (V)
1.9687875150060023e-07,50.0,-2.0,-52.0
1.969987995198079e-07,50.0,-2.0,-52.0
1.971188475390156e-07,50.0,-2.0,-52.0
1.9723889555822327e-07,50.0,-2.0,-52.0
1.9735894357743096e-07,50.0,-2.0,-52.0
1.9747899159663864e-07,50.0,-2.0,-52.0
1.9759903961584632e-07,50.0,-2.0,-53.0
1.97719087635054e-07,50.0,-2.0,-53.0
1.978391356542617e-07,50.0,-2.0,-53.0
1.979591836734694e-07,50.0,-2.0,-53.0
1.9807923169267708e-07,50.0,-2.0,-53.0
1.9819927971188476e-07,50.0,-2.0,-53.0
1.9831932773109244e-07,50.0,-2.0,-53.0
1.9843937575030012e-07,50.0,-2.0,-53.0
1.985594237695078e-07,50.0,-2.0,-53.0
1.9867947178871549e-07,50.0,-2.0,-52.0
1.9879951980792317e-07,50.0,-2.0,-53.0
1.9891956782713085e-07,50.0,-2.0,-53.0
1.9903961584633853e-07,50.0,-2.0,-53.0
1.9915966386554622e-07,50.0,-2.0,-53.0
1.992797118847539e-07,50.0,-2.0,-53.0
1.9939975990396158e-07,50.0,-2.0,-53.0
1.9951980792316926e-07,50.0,-2.0,-53.0
1.9963985594237694e-07,50.0,-1.0,-53.0
1.9975990396158463e-07,50.0,-1.0,-53.0
1.998799519807923e-07,50.0,-1.0,-52.0
2e-07,50.0,-1.0,-53.0
2.0012004801920767e-07,50.0,-1.0,-53.0
2.0024009603841536e-07,50.0,-1.0,-53.0
2.0036014405762304e-07,50.0,-1.0,-53.0
2.0048019207683072e-07,50.0,-1.0,-53.0
2.006002400960384e-07,50.0,-1.0,-53.0
2.0072028811524608e-07,50.0,-1.0,-53.0
2.0084033613445377e-07,50.0,-1.0,-53.0
2.0096038415366145e-07,50.0,-1.0,-53.0
2.0108043217286913e-07,50.0,-1.0,-52.0
2.0120048019207681e-07,50.0,-1.0,-52.0
2.013205282112845e-07,50.0,-1.0,-52.0
2.0144057623049218e-07,51.0,-1.0,-52.0
2.0156062424969986e-07,51.0,-2.0,-51.0
2.0168067226890754e-07,51.0,-2.0,-51.0
2.0180072028811525e-07,51.0,-2.0,-52.0
2.0192076830732293e-07,51.0,-2.0,-52.0
2.0204081632653062e-07,51.0,-2.0,-53.0
2.021608643457383e-07,51.0,-2.0,-53.0
2.0228091236494598e-07,51.0,-2.0,-53.0
2.0240096038415366e-07,51.0,-2.0,-53.0
2.0252100840336134e-07,51.0,-2.0,-53.0
2.0264105642256903e-07,51.0,-1.0,-53.0
2.027611044417767e-07,50.0,-1.0,-53.0
2.028811524609844e-07,50.0,-2.0,-52.0
2.0300120048019207e-07,50.0,-2.0,-52.0
2.0312124849939976e-07,50.0,-2.0,-52.0
2.0324129651860744e-07,50.0,-2.0,-52.0
2.0336134453781512e-07,50.0,-3.0,-52.0
2.034813925570228e-07,50.0,-3.0,-52.0
2.0360144057623048e-07,50.0,-3.0,-52.0
2.0372148859543817e-07,50.0,-3.0,-52.0
2.0384153661464585e-07,51.0,-3.0,-52.0
2.0396158463385353e-07,51.0,-3.0,-52.0
2.0408163265306121e-07,50.0,-3.0,-52.0
2.042016806722689e-07,50.0,-2.0,-52.0
2.0432172869147658e-07,50.0,-2.0,-52.0
2.0444177671068426e-07,50.0,-1.0,-52.0
2.0456182472989194e-07,49.0,-1.0,-52.0
2.0468187274909962e-07,49.0,-1.0,-52.0
2.048019207683073e-07,49.0,-1.0,-52.0
2.04921968787515e-07,49.0,-1.0,-52.0
2.0504201680672267e-07,49.0,-1.0,-52.0
2.0516206482593035e-07,49.0,-2.0,-52.0
2.0528211284513804e-07,49.0,-2.0,-52.0
2.0540216086434572e-07,49.0,-2.0,-52.0
2.0552220888355343e-07,49.0,-2.0,-52.0
2.056422569027611e-07,50.0,-2.0,-52.0
2.057623049219688e-07,49.0,-2.0,-52.0
2.0588235294117647e-07,49.0,-2.0,-51.0
2.0600240096038416e-07,49.0,-2.0,-51.0
2.0612244897959184e-07,49.0,-2.0,-51.0
2.0624249699879952e-07,49.0,-2.0,-51.0
2.063625450180072e-07,49.0,-2.0,-51.0
2.0648259303721488e-07,49.0,-2.0,-51.0
2.0660264105642257e-07,49.0,-2.0,-51.0
2.0672268907563025e-07,49.0,-2.0,-52.0
2.0684273709483793e-07,50.0,-2.0,-52.0
2.0696278511404561e-07,49.0,-2.0,-52.0
2.070828331332533e-07,49.0,-2.0,-52.0
2.0720288115246098e-07,49.0,-2.0,-53.0
2.0732292917166866e-07,49.0,-2.0,-53.0
2.0744297719087634e-07,49.0,-2.0,-54.0
2.0756302521008403e-07,49.0,-2.0,-54.0
2.076830732292917e-07,48.0,-2.0,-54.0
2.078031212484994e-07,48.0,-2.0,-54.0
2.0792316926770707e-07,49.0,-2.0,-54.0
2.0804321728691475e-07,49.0,-2.0,-54.0
2.0816326530612244e-07,49.0,-3.0,-54.0
2.0828331332533012e-07,49.0,-3.0,-53.0
2.084033613445378e-07,49.0,-3.0,-53.0
2.0852340936374548e-07,49.0,-3.0,-53.0
2.0864345738295317e-07,50.0,-3.0,-53.0
2.0876350540216085e-07,50.0,-3.0,-52.0
2.0888355342136853e-07,50.0,-3.0,-52.0
2.090036014405762e-07,50.0,-3.0,-53.0
2.091236494597839e-07,50.0,-3.0,-53.0
2.0924369747899158e-07,50.0,-2.0,-53.0
2.0936374549819926e-07,49.0,-3.0,-53.0
2.0948379351740697e-07,49.0,-3.0,-53.0
2.0960384153661465e-07,49.0,-3.0,-53.0
2.0972388955582233e-07,49.0,-3.0,-54.0
2.0984393757503001e-07,49.0,-3.0,-54.0
2.099639855942377e-07,49.0,-3.0,-53.0
2.1008403361344538e-07,49.0,-4.0,-53.0
2.1020408163265306e-07,49.0,-4.0,-53.0
2.1032412965186074e-07,49.0,-3.0,-53.0
2.1044417767106843e-07,49.0,-3.0,-53.0
2.105642256902761e-07,48.0,-3.0,-53.0
2.106842737094838e-07,48.0,-3.0,-52.0
2.1080432172869147e-07,48.0,-3.0,-53.0
2.1092436974789915e-07,48.0,-3.0,-53.0
2.1104441776710684e-07,48.0,-2.0,-53.0
2.1116446578631452e-07,48.0,-2.0,-53.0
2.112845138055222e-07,47.0,-2.0,-53.0
2.1140456182472988e-07,47.0,-2.0,-53.0
2.1152460984393757e-07,48.0,-2.0,-54.0
2.1164465786314525e-07,48.0,-1.0,-54.0
2.1176470588235293e-07,48.0,-1.0,-53.0
2.118847539015606e-07,48.0,-1.0,-53.0
2.120048019207683e-07,48.0,-1.0,-53.0
2.1212484993997598e-07,48.0,-1.0,-53.0
2.1224489795918366e-07,49.0,-1.0,-53.0
2.1236494597839134e-07,49.0,-1.0,-53.0
2.1248499399759902e-07,49.0,-1.0,-52.0
2.126050420168067e-07,49.0,-1.0,-53.0
2.127250900360144e-07,49.0,-1.0,-53.0
2.1284513805522207e-07,50.0,-1.0,-53.0
2.1296518607442975e-07,50.0,-1.0,-53.0
2.1308523409363743e-07,50.0,-1.0,-53.0
2.1320528211284514e-07,50.0,-1.0,-53.0
2.1332533013205283e-07,50.0,-1.0,-53.0
2.134453781512605e-07,50.0,-1.0,-53.0
2.135654261704682e-07,49.0,-1.0,-52.0
2.1368547418967587e-07,49.0,-1.0,-52.0
2.1380552220888355e-07,49.0,-1.0,-53.0
2.1392557022809124e-07,49.0,-1.0,-53.0
2.1404561824729892e-07,49.0,-1.0,-54.0
2.141656662665066e-07,49.0,-1.0,-54.0
2.1428571428571428e-07,48.0,-1.0,-54.0
2.1440576230492197e-07,48.0,-1.0,-54.0
2.1452581032412965e-07,49.0,-1.0,-55.0
2.1464585834333733e-07,49.0,0.0,-54.0
2.14765906362545e-07,49.0,0.0,-54.0
2.148859543817527e-07,49.0,0.0,-54.0
2.1500600240096038e-07,49.0,0.0,-54.0
2.1512605042016806e-07,49.0,0.0,-54.0
2.1524609843937574e-07,50.0,0.0,-54.0
2.1536614645858342e-07,50.0,-1.0,-54.0
2.154861944777911e-07,50.0,-1.0,-54.0
2.156062424969988e-07,50.0,-1.0,-54.0
2.1572629051620647e-07,50.0,-1.0,-54.0
2.1584633853541415e-07,50.0,-1.0,-54.0
2.1596638655462183e-07,49.0,-2.0,-54.0
2.1608643457382952e-07,49.0,-2.0,-53.0
2.162064825930372e-07,49.0,-2.0,-54.0
2.1632653061224488e-07,49.0,-2.0,-54.0
2.1644657863145256e-07,49.0,-2.0,-54.0
2.1656662665066025e-07,49.0,-2.0,-54.0
2.1668667466986793e-07,49.0,-2.0,-54.0
2.168067226890756e-07,49.0,-2.0,-54.0
2.169267707082833e-07,49.0,-2.0,-55.0
2.1704681872749098e-07,50.0,-1.0,-55.0
2.1716686674669868e-07,50.0,-1.0,-54.0
2.1728691476590637e-07,50.0,-1.0,-54.0
2.1740696278511405e-07,50.0,-1.0,-54.0
2.1752701080432173e-07,51.0,0.0,-54.0
2.176470588235294e-07,51.0,0.0,-54.0
2.177671068427371e-07,50.0,-1.0,-54.0
2.1788715486194478e-07,50.0,-1.0,-53.0
2.1800720288115246e-07,49.0,-2.0,-53.0
2.1812725090036014e-07,49.0,-2.0,-53.0
2.1824729891956782e-07,49.0,-2.0,-53.0
2.183673469387755e-07,49.0,-2.0,-53.0
2.184873949579832e-07,49.0,-2.0,-53.0
2.1860744297719087e-07,49.0,-2.0,-53.0
2.1872749099639855e-07,49.0,-2.0,-53.0
2.1884753901560624e-07,50.0,-2.0,-53.0
2.1896758703481392e-07,50.0,-3.0,-53.0
2.190876350540216e-07,50.0,-3.0,-53.0
2.1920768307322928e-07,50.0,-3.0,-53.0
2.1932773109243696e-07,51.0,-3.0,-53.0
2.1944777911164465e-07,51.0,-3.0,-53.0
2.1956782713085233e-07,51.0,-3.0,-53.0
2.1968787515006e-07,50.0,-3.0,-53.0
2.198079231692677e-07,50.0,-3.0,-53.0
2.1992797118847538e-07,50.0,-3.0,-53.0
2.2004801920768306e-07,50.0,-2.0,-53.0
2.2016806722689074e-07,49.0,-2.0,-53.0
2.2028811524609842e-07,49.0,-2.0,-52.0
2.204081632653061e-07,49.0,-2.0,-52.0
2.2052821128451379e-07,49.0,-1.0,-52.0
2.2064825930372147e-07,49.0,-1.0,-52.0
2.2076830732292915e-07,49.0,-2.0,-52.0
2.2088835534213686e-07,49.0,-2.0,-52.0
2.2100840336134454e-07,49.0,-2.0,-52.0
2.2112845138055222e-07,49.0,-2.0,-52.0
2.212484993997599e-07,50.0,-2.0,-52.0
2.213685474189676e-07,49.0,-2.0,-52.0
2.2148859543817527e-07,49.0,-3.0,-52.0
2.2160864345738295e-07,49.0,-3.0,-52.0
2.2172869147659064e-07,49.0,-2.0,-52.0
2.2184873949579832e-07,49.0,-2.0,-52.0
2.21968787515006e-07,49.0,-2.0,-52.0
2.2208883553421368e-07,49.0,-2.0,-52.0
2.2220888355342136e-07,49.0,-2.0,-53.0
2.2232893157262905e-07,49.0,-2.0,-53.0
2.2244897959183673e-07,50.0,-1.0,-53.0
2.225690276110444e-07,50.0,-1.0,-53.0
2.226890756302521e-07,50.0,-1.0,-53.0
2.2280912364945978e-07,50.0,-1.0,-53.0
2.2292917166866746e-07,50.0,-1.0,-53.0
2.2304921968787514e-07,50.0,-1.0,-53.0
2.2316926770708282e-07,49.0,-2.0,-53.0
2.232893157262905e-07,49.0,-2.0,-52.0
2.234093637454982e-07,49.0,-2.0,-52.0
2.2352941176470587e-07,49.0,-2.0,-52.0
2.2364945978391355e-07,49.0,-2.0,-52.0
2.2376950780312123e-07,49.0,-2.0,-51.0
2.2388955582232892e-07,49.0,-3.0,-51.0
2.240096038415366e-07,49.0,-3.0,-52.0
2.2412965186074428e-07,49.0,-2.0,-52.0
2.2424969987995196e-07,50.0,-2.0,-53.0
2.2436974789915964e-07,50.0,-2.0,-53.0
2.2448979591836733e-07,50.0,-2.0,-53.0
2.24609843937575e-07,50.0,-2.0,-53.0
2.247298919567827e-07,50.0,-2.0,-53.0
2.248499399759904e-07,50.0,-1.0,-53.0
2.2496998799519808e-07,50.0,-1.0,-53.0
2.2509003601440576e-07,50.0,-1.0,-52.0
2.2521008403361345e-07,50.0,-1.0,-53.0
2.2533013205282113e-07,50.0,-1.0,-53.0
2.254501800720288e-07,50.0,-1.0,-53.0
2.255702280912365e-07,50.0,-1.0,-53.0
2.2569027611044418e-07,50.0,-1.0,-53.0
2.2581032412965186e-07,50.0,-1.0,-53.0
2.2593037214885954e-07,50.0,-1.0,-53.0
2.2605042016806722e-07,50.0,-1.0,-53.0
2.261704681872749e-07,50.0,-2.0,-53.0
2.262905162064826e-07,50.0,-2.0,-52.0
2.2641056422569027e-07,50.0,-2.0,-52.0
2.2653061224489795e-07,50.0,-2.0,-52.0
2.2665066026410563e-07,50.0,-2.0,-52.0
2.2677070828331332e-07,49.0,-2.0,-51.0
2.26890756302521e-07,49.0,-2.0,-51.0
2.2701080432172868e-07,49.0,-2.0,-51.0
2.2713085234093636e-07,49.0,-2.0,-52.0
2.2725090036014405e-07,49.0,-1.0,-52.0
2.2737094837935173e-07,49.0,-1.0,-52.0
2.274909963985594e-07,48.0,-1.0,-52.0
2.276110444177671e-07,48.0,-1.0,-53.0
2.2773109243697477e-07,49.0,-1.0,-53.0
2.2785114045618246e-07,49.0,-1.0,-53.0
2.2797118847539014e-07,49.0,-2.0,-53.0
2.2809123649459782e-07,49.0,-2.0,-53.0
2.282112845138055e-07,49.0,-2.0,-53.0
2.2833133253301319e-07,49.0,-2.0,-53.0
2.2845138055222087e-07,50.0,-2.0,-53.0
2.2857142857142858e-07,50.0,-3.0,-53.0
2.2869147659063626e-07,50.0,-3.0,-52.0
2.2881152460984394e-07,50.0,-3.0,-52.0
2.2893157262905162e-07,50.0,-3.0,-52.0
2.290516206482593e-07,50.0,-3.0,-52.0
2.29171668667467e-07,49.0,-3.0,-51.0
2.2929171668667467e-07,49.0,-3.0,-51.0
2.2941176470588235e-07,49.0,-3.0,-52.0
2.2953181272509003e-07,49.0,-3.0,-52.0
2.2965186074429772e-07,49.0,-2.0,-52.0
2.297719087635054e-07,48.0,-2.0,-52.0
2.2989195678271308e-07,48.0,-2.0,-52.0
2.3001200480192076e-07,48.0,-2.0,-52.0
2.3013205282112845e-07,48.0,-2.0,-52.0
2.3025210084033613e-07,48.0,-2.0,-52.0
2.303721488595438e-07,47.0,-3.0,-52.0
2.304921968787515e-07,47.0,-3.0,-51.0
2.3061224489795917e-07,47.0,-3.0,-52.0
2.3073229291716686e-07,47.0,-3.0,-52.0
2.3085234093637454e-07,48.0,-3.0,-52.0
2.3097238895558222e-07,48.0,-3.0,-52.0
2.310924369747899e-07,48.0,-3.0,-52.0
2.3121248499399759e-07,49.0,-3.0,-52.0
2.3133253301320527e-07,49.0,-3.0,-52.0
2.3145258103241295e-07,50.0,-2.0,-52.0
2.3157262905162063e-07,50.0,-2.0,-52.0
2.3169267707082831e-07,50.0,-2.0,-52.0
2.31812725090036e-07,50.0,-2.0,-53.0
2.3193277310924368e-07,50.0,-2.0,-53.0
2.3205282112845136e-07,50.0,-2.0,-53.0
2.3217286914765904e-07,49.0,-3.0,-53.0
2.3229291716686673e-07,49.0,-3.0,-53.0
2.324129651860744e-07,49.0,-3.0,-53.0
2.3253301320528212e-07,49.0,-3.0,-53.0
2.326530612244898e-07,49.0,-3.0,-53.0
2.3277310924369748e-07,49.0,-3.0,-53.0
2.3289315726290516e-07,48.0,-3.0,-52.0
2.3301320528211285e-07,48.0,-3.0,-52.0
2.3313325330132053e-07,49.0,-3.0,-52.0
2.332533013205282e-07,49.0,-2.0,-52.0
2.333733493397359e-07,49.0,-3.0,-52.0
2.3349339735894357e-07,49.0,-3.0,-52.0
2.3361344537815126e-07,49.0,-3.0,-53.0
2.3373349339735894e-07,49.0,-3.0,-53.0
2.3385354141656662e-07,50.0,-3.0,-53.0
2.339735894357743e-07,49.0,-3.0,-53.0
2.3409363745498199e-07,49.0,-4.0,-53.0
2.3421368547418967e-07,49.0,-4.0,-53.0
2.3433373349339735e-07,49.0,-3.0,-53.0
2.3445378151260503e-07,49.0,-3.0,-53.0
2.3457382953181271e-07,49.0,-3.0,-53.0
2.346938775510204e-07,49.0,-3.0,-52.0
2.3481392557022808e-07,49.0,-3.0,-52.0
2.3493397358943576e-07,49.0,-3.0,-52.0
2.3505402160864344e-07,50.0,-2.0,-52.0
2.3517406962785113e-07,49.0,-2.0,-52.0
2.352941176470588e-07,49.0,-2.0,-52.0
2.354141656662665e-07,49.0,-2.0,-53.0
2.3553421368547417e-07,49.0,-2.0,-53.0
2.3565426170468185e-07,49.0,-2.0,-53.0
2.3577430972388954e-07,49.0,-2.0,-53.0
2.3589435774309722e-07,49.0,-2.0,-53.0
2.360144057623049e-07,49.0,-2.0,-53.0
2.3613445378151258e-07,49.0,-2.0,-53.0
2.362545018007203e-07,50.0,-1.0,-53.0
2.3637454981992797e-07,50.0,-1.0,-53.0
2.3649459783913566e-07,50.0,-1.0,-52.0
2.3661464585834334e-07,50.0,-1.0,-53.0
2.3673469387755102e-07,50.0,-1.0,-53.0
2.368547418967587e-07,50.0,-1.0,-53.0
2.3697478991596639e-07,50.0,-2.0,-53.0
2.3709483793517407e-07,50.0,-2.0,-53.0
2.3721488595438175e-07,50.0,-2.0,-53.0
2.3733493397358943e-07,50.0,-2.0,-53.0
2.3745498199279712e-07,50.0,-2.0,-53.0
2.375750300120048e-07,49.0,-2.0,-53.0
2.3769507803121248e-07,49.0,-3.0,-53.0
2.3781512605042016e-07,49.0,-3.0,-53.0
2.3793517406962784e-07,49.0,-2.0,-53.0
2.3805522208883553e-07,49.0,-2.0,-53.0
2.381752701080432e-07,49.0,-2.0,-53.0
2.382953181272509e-07,49.0,-2.0,-53.0
2.3841536614645857e-07,49.0,-2.0,-53.0
2.3853541416566626e-07,49.0,-2.0,-53.0
2.3865546218487394e-07,50.0,-1.0,-53.0
2.387755102040816e-07,50.0,-1.0,-53.0
2.388955582232893e-07,50.0,-1.0,-53.0
2.39015606242497e-07,50.0,-1.0,-54.0
2.3913565426170467e-07,50.0,-1.0,-54.0
2.3925570228091235e-07,50.0,-1.0,-54.0
2.3937575030012003e-07,49.0,-2.0,-54.0
2.394957983193277e-07,49.0,-2.0,-54.0
2.396158463385354e-07,49.0,-2.0,-54.0
2.397358943577431e-07,49.0,-2.0,-54.0
2.3985594237695076e-07,49.0,-2.0,-54.0
2.3997599039615844e-07,49.0,-2.0,-54.0
2.400960384153661e-07,49.0,-2.0,-53.0
2.402160864345738e-07,49.0,-2.0,-53.0
2.403361344537815e-07,49.0,-2.0,-53.0
2.4045618247298917e-07,50.0,-2.0,-53.0
2.4057623049219685e-07,50.0,-3.0,-53.0
2.4069627851140454e-07,50.0,-3.0,-52.0
2.408163265306122e-07,50.0,-3.0,-52.0
2.409363745498199e-07,50.0,-3.0,-52.0
2.410564225690276e-07,50.0,-3.0,-52.0
2.4117647058823526e-07,50.0,-3.0,-52.0
2.4129651860744295e-07,50.0,-3.0,-52.0
2.4141656662665063e-07,50.0,-3.0,-52.0
2.415366146458583e-07,50.0,-3.0,-52.0
2.41656662665066e-07,50.0,-2.0,-52.0
2.417767106842737e-07,49.0,-2.0,-52.0
2.4189675870348136e-07,49.0,-2.0,-52.0
2.420168067226891e-07,49.0,-2.0,-52.0
2.421368547418968e-07,49.0,-2.0,-52.0
2.4225690276110446e-07,49.0,-2.0,-52.0
2.4237695078031214e-07,49.0,-2.0,-52.0
2.424969987995198e-07,49.0,-3.0,-52.0
2.426170468187275e-07,49.0,-3.0,-52.0
2.427370948379352e-07,49.0,-2.0,-52.0
2.4285714285714287e-07,50.0,-2.0,-52.0
2.4297719087635055e-07,50.0,-2.0,-52.0
2.4309723889555823e-07,50.0,-2.0,-52.0
2.432172869147659e-07,50.0,-1.0,-53.0
2.433373349339736e-07,50.0,-1.0,-53.0
2.434573829531813e-07,50.0,0.0,-53.0
2.4357743097238896e-07,49.0,0.0,-53.0
2.4369747899159664e-07,49.0,-1.0,-53.0
2.4381752701080433e-07,48.0,-1.0,-53.0
2.43937575030012e-07,48.0,-1.0,-53.0
2.440576230492197e-07,48.0,-1.0,-53.0
2.4417767106842737e-07,48.0,-1.0,-53.0
2.4429771908763506e-07,48.0,-1.0,-52.0
2.4441776710684274e-07,48.0,-1.0,-52.0
2.445378151260504e-07,48.0,-1.0,-52.0
2.446578631452581e-07,49.0,-1.0,-52.0
2.447779111644658e-07,48.0,-1.0,-52.0
2.4489795918367347e-07,48.0,-1.0,-52.0
2.4501800720288115e-07,48.0,-1.0,-53.0
2.4513805522208883e-07,48.0,-1.0,-53.0
2.452581032412965e-07,48.0,-1.0,-53.0
2.453781512605042e-07,47.0,-2.0,-53.0
2.454981992797119e-07,47.0,-2.0,-53.0
2.4561824729891956e-07,47.0,-2.0,-53.0
2.4573829531812724e-07,47.0,-2.0,-53.0
2.458583433373349e-07,48.0,-2.0,-53.0
2.459783913565426e-07,48.0,-2.0,-53.0
2.460984393757503e-07,48.0,-2.0,-53.0
2.4621848739495797e-07,49.0,-2.0,-53.0
2.4633853541416565e-07,49.0,-2.0,-53.0
2.4645858343337334e-07,50.0,-1.0,-53.0
2.46578631452581e-07,50.0,-2.0,-53.0
2.466986794717887e-07,49.0,-2.0,-53.0
2.468187274909964e-07,49.0,-2.0,-53.0
2.4693877551020407e-07,49.0,-2.0,-53.0
2.4705882352941175e-07,49.0,-2.0,-53.0
2.4717887154861943e-07,49.0,-2.0,-53.0
2.472989195678271e-07,49.0,-3.0,-52.0
2.474189675870348e-07,49.0,-3.0,-53.0
2.475390156062425e-07,49.0,-2.0,-53.0
2.4765906362545016e-07,50.0,-2.0,-53.0
2.4777911164465784e-07,49.0,-2.0,-53.0
2.478991596638655e-07,49.0,-2.0,-53.0
2.480192076830732e-07,49.0,-2.0,-53.0
2.481392557022809e-07,49.0,-2.0,-53.0
2.4825930372148857e-07,49.0,-1.0,-53.0
2.4837935174069625e-07,49.0,-1.0,-53.0
2.4849939975990393e-07,49.0,-1.0,-52.0
2.486194477791116e-07,49.0,-1.0,-52.0
2.487394957983193e-07,49.0,-1.0,-52.0
2.48859543817527e-07,50.0,-1.0,-52.0
2.4897959183673466e-07,50.0,-1.0,-52.0
2.4909963985594235e-07,50.0,-1.0,-52.0
2.4921968787515003e-07,50.0,-1.0,-52.0
2.493397358943577e-07,50.0,-1.0,-52.0
2.494597839135654e-07,50.0,-1.0,-52.0
2.495798319327731e-07,50.0,-1.0,-52.0
2.4969987995198076e-07,50.0,-1.0,-52.0
2.498199279711885e-07,50.0,-1.0,-52.0
2.499399759903962e-07,50.0,-1.0,-52.0
2.5006002400960386e-07,50.0,-1.0,-52.0
2.5018007202881154e-07,50.0,-1.0,-52.0
2.503001200480192e-07,50.0,-1.0,-52.0
2.504201680672269e-07,50.0,-1.0,-52.0
2.505402160864346e-07,50.0,-1.0,-52.0
2.5066026410564227e-07,50.0,-1.0,-52.0
2.5078031212484995e-07,49.0,-1.0,-52.0
2.5090036014405763e-07,49.0,-1.0,-52.0
2.510204081632653e-07,49.0,-1.0,-52.0
2.51140456182473e-07,49.0,-1.0,-52.0
2.512605042016807e-07,49.0,-1.0,-52.0
2.5138055222088836e-07,49.0,-1.0,-52.0
2.5150060024009604e-07,49.0,-1.0,-52.0
2.516206482593037e-07,49.0,-1.0,-53.0
2.517406962785114e-07,49.0,-1.0,-53.0
2.518607442977191e-07,50.0,-1.0,-53.0
2.5198079231692677e-07,49.0,-2.0,-53.0
2.5210084033613445e-07,49.0,-2.0,-53.0
2.5222088835534214e-07,49.0,-2.0,-53.0
2.523409363745498e-07,49.0,-2.0,-53.0
2.524609843937575e-07,49.0,-2.0,-53.0
2.525810324129652e-07,49.0,-2.0,-53.0
2.5270108043217287e-07,48.0,-2.0,-52.0
2.5282112845138055e-07,48.0,-2.0,-53.0
2.5294117647058823e-07,49.0,-2.0,-53.0
2.530612244897959e-07,49.0,-1.0,-53.0
2.531812725090036e-07,49.0,-1.0,-53.0
2.533013205282113e-07,49.0,-1.0,-53.0
2.5342136854741896e-07,49.0,-1.0,-53.0
2.5354141656662664e-07,49.0,0.0,-54.0
2.536614645858343e-07,50.0,0.0,-54.0
2.53781512605042e-07,50.0,-1.0,-53.0
2.539015606242497e-07,50.0,-1.0,-53.0
2.5402160864345737e-07,50.0,-1.0,-53.0
2.5414165666266505e-07,50.0,-1.0,-53.0
2.5426170468187273e-07,50.0,-1.0,-53.0
2.543817527010804e-07,49.0,-1.0,-53.0
2.545018007202881e-07,49.0,-1.0,-52.0
2.546218487394958e-07,49.0,-1.0,-53.0
2.5474189675870346e-07,49.0,0.0,-53.0
2.5486194477791115e-07,49.0,0.0,-53.0
2.5498199279711883e-07,49.0,-1.0,-53.0
2.551020408163265e-07,49.0,-1.0,-53.0
2.552220888355342e-07,49.0,-1.0,-53.0
2.553421368547419e-07,49.0,-2.0,-53.0
2.5546218487394956e-07,50.0,-2.0,-53.0
2.5558223289315724e-07,49.0,-3.0,-53.0
2.557022809123649e-07,49.0,-3.0,-52.0
2.558223289315726e-07,49.0,-3.0,-52.0
2.559423769507803e-07,49.0,-3.0,-52.0
2.5606242496998797e-07,49.0,-3.0,-52.0
2.5618247298919565e-07,49.0,-3.0,-52.0
2.5630252100840333e-07,49.0,-3.0,-52.0
2.56422569027611e-07,49.0,-2.0,-52.0
2.565426170468187e-07,49.0,-2.0,-52.0
2.566626650660264e-07,50.0,-1.0,-52.0
2.5678271308523406e-07,49.0,-1.0,-52.0
2.5690276110444174e-07,49.0,-2.0,-51.0
2.570228091236494e-07,49.0,-2.0,-52.0
2.571428571428571e-07,49.0,-2.0,-52.0
2.572629051620648e-07,49.0,-2.0,-52.0
2.573829531812725e-07,49.0,-2.0,-52.0
2.575030012004802e-07,48.0,-2.0,-52.0
2.576230492196879e-07,48.0,-2.0,-52.0
2.5774309723889557e-07,49.0,-2.0,-52.0
2.5786314525810325e-07,49.0,-1.0,-52.0
2.5798319327731094e-07,49.0,-1.0,-52.0
2.581032412965186e-07,49.0,-1.0,-51.0
2.582232893157263e-07,49.0,-1.0,-52.0
2.58343337334934e-07,49.0,-1.0,-52.0
2.5846338535414167e-07,50.0,-1.0,-52.0
2.5858343337334935e-07,50.0,-2.0,-52.0
2.5870348139255703e-07,50.0,-2.0,-52.0
2.588235294117647e-07,50.0,-2.0,-52.0
2.589435774309724e-07,50.0,-2.0,-52.0
2.590636254501801e-07,50.0,-2.0,-52.0
2.5918367346938776e-07,49.0,-2.0,-52.0
2.5930372148859544e-07,49.0,-2.0,-52.0
2.594237695078031e-07,49.0,-2.0,-53.0
2.595438175270108e-07,49.0,-2.0,-53.0
2.596638655462185e-07,49.0,-2.0,-53.0
2.5978391356542617e-07,49.0,-2.0,-53.0
2.5990396158463385e-07,48.0,-2.0,-53.0
2.6002400960384154e-07,48.0,-2.0,-53.0
2.601440576230492e-07,49.0,-2.0,-53.0
2.602641056422569e-07,49.0,-2.0,-53.0
2.603841536614646e-07,49.0,-2.0,-53.0
2.6050420168067226e-07,49.0,-2.0,-52.0
2.6062424969987995e-07,49.0,-2.0,-52.0
2.6074429771908763e-07,49.0,-2.0,-52.0
2.608643457382953e-07,50.0,-1.0,-52.0
2.60984393757503e-07,50.0,-1.0,-51.0
2.611044417767107e-07,50.0,-1.0,-51.0
2.6122448979591836e-07,50.0,-1.0,-52.0
2.6134453781512604e-07,51.0,-1.0,-52.0
2.614645858343337e-07,51.0,-1.0,-52.0
2.615846338535414e-07,51.0,-1.0,-52.0
2.617046818727491e-07,50.0,-1.0,-52.0
2.6182472989195677e-07,50.0,-1.0,-52.0
2.6194477791116445e-07,50.0,-1.0,-52.0
2.6206482593037213e-07,50.0,-1.0,-52.0
2.621848739495798e-07,49.0,-1.0,-52.0
