Temps (s),CH2 (V),CH3 (V),CH4 (V)
4.088835534213685e-06,62.0,-43.0,19.0
4.091236494597839e-06,61.0,-43.0,20.0
4.093637454981993e-06,62.0,-43.0,19.0
4.0960384153661465e-06,63.0,-43.0,19.0
4.0984393757503e-06,62.0,-43.0,19.0
4.100840336134453e-06,62.0,-42.0,20.0
4.103241296518608e-06,61.0,-43.0,19.0
4.105642256902761e-06,63.0,-43.0,20.0
4.1080432172869145e-06,63.0,-44.0,19.0
4.110444177671068e-06,62.0,-43.0,20.0
4.112845138055222e-06,62.0,-42.0,20.0
4.115246098439376e-06,61.0,-42.0,20.0
4.117647058823529e-06,61.0,-42.0,19.0
4.120048019207683e-06,61.0,-44.0,20.0
4.122448979591837e-06,61.0,-43.0,19.0
4.12484993997599e-06,62.0,-43.0,20.0
4.127250900360144e-06,62.0,-43.0,19.0
4.129651860744298e-06,61.0,-44.0,20.0
4.132052821128451e-06,62.0,-44.0,19.0
4.134453781512605e-06,62.0,-43.0,19.0
4.136854741896758e-06,62.0,-43.0,19.0
4.1392557022809125e-06,61.0,-43.0,20.0
4.141656662665066e-06,62.0,-42.0,19.0
4.144057623049219e-06,62.0,-42.0,19.0
4.146458583433373e-06,61.0,-43.0,20.0
4.148859543817527e-06,61.0,-42.0,19.0
4.1512605042016805e-06,61.0,-43.0,20.0
4.153661464585834e-06,62.0,-42.0,20.0
4.156062424969988e-06,62.0,-42.0,19.0
4.158463385354142e-06,62.0,-42.0,19.0
4.160864345738295e-06,62.0,-42.0,19.0
4.1632653061224485e-06,61.0,-44.0,20.0
4.165666266506603e-06,61.0,-42.0,20.0
4.168067226890756e-06,61.0,-43.0,20.0
4.17046818727491e-06,62.0,-42.0,19.0
4.172869147659063e-06,62.0,-43.0,19.0
4.175270108043217e-06,62.0,-42.0,20.0
4.177671068427371e-06,61.0,-43.0,20.0
4.180072028811524e-06,62.0,-44.0,18.0
4.1824729891956785e-06,61.0,-44.0,20.0
4.184873949579832e-06,61.0,-42.0,19.0
4.187274909963985e-06,62.0,-43.0,20.0
4.189675870348139e-06,62.0,-43.0,19.0
4.192076830732293e-06,62.0,-43.0,19.0
4.1944777911164465e-06,62.0,-43.0,20.0
4.1968787515006e-06,62.0,-43.0,20.0
4.199279711884753e-06,61.0,-43.0,20.0
4.201680672268908e-06,62.0,-42.0,20.0
4.204081632653061e-06,63.0,-42.0,19.0
4.2064825930372145e-06,61.0,-42.0,21.0
4.208883553421368e-06,62.0,-43.0,20.0
4.211284513805522e-06,61.0,-43.0,20.0
4.213685474189676e-06,61.0,-42.0,19.0
4.216086434573829e-06,62.0,-43.0,19.0
4.218487394957983e-06,62.0,-43.0,20.0
4.220888355342137e-06,62.0,-44.0,19.0
4.22328931572629e-06,62.0,-42.0,19.0
4.225690276110444e-06,62.0,-42.0,20.0
4.228091236494598e-06,62.0,-43.0,20.0
4.230492196878751e-06,61.0,-43.0,19.0
4.232893157262905e-06,63.0,-43.0,18.0
4.235294117647058e-06,62.0,-42.0,19.0
4.2376950780312126e-06,62.0,-42.0,19.0
4.240096038415366e-06,62.0,-43.0,19.0
4.2424969987995194e-06,62.0,-42.0,19.0
4.244897959183674e-06,62.0,-43.0,20.0
4.247298919567827e-06,62.0,-42.0,19.0
4.2496998799519806e-06,62.0,-43.0,19.0
4.252100840336134e-06,62.0,-42.0,19.0
4.254501800720288e-06,62.0,-43.0,20.0
4.256902761104442e-06,62.0,-43.0,20.0
4.259303721488595e-06,61.0,-42.0,19.0
4.261704681872749e-06,62.0,-42.0,19.0
4.264105642256903e-06,62.0,-43.0,20.0
4.266506602641056e-06,62.0,-43.0,20.0
4.26890756302521e-06,60.0,-43.0,20.0
4.271308523409363e-06,61.0,-43.0,19.0
4.2737094837935174e-06,62.0,-43.0,20.0
4.276110444177671e-06,61.0,-43.0,19.0
4.278511404561824e-06,62.0,-43.0,20.0
4.280912364945979e-06,61.0,-44.0,18.0
4.283313325330132e-06,61.0,-41.0,19.0
4.2857142857142855e-06,62.0,-43.0,19.0
4.288115246098439e-06,61.0,-43.0,20.0
4.290516206482593e-06,63.0,-42.0,20.0
4.292917166866747e-06,62.0,-44.0,20.0
4.2953181272509e-06,62.0,-42.0,19.0
4.2977190876350535e-06,61.0,-42.0,20.0
4.300120048019208e-06,61.0,-43.0,19.0
4.302521008403361e-06,62.0,-43.0,20.0
4.304921968787515e-06,62.0,-43.0,20.0
4.307322929171669e-06,61.0,-43.0,20.0
4.309723889555822e-06,62.0,-42.0,20.0
4.312124849939976e-06,61.0,-43.0,19.0
4.314525810324129e-06,62.0,-43.0,20.0
4.3169267707082835e-06,61.0,-43.0,20.0
4.319327731092437e-06,62.0,-43.0,19.0
4.32172869147659e-06,62.0,-42.0,20.0
4.324129651860744e-06,63.0,-43.0,20.0
4.326530612244898e-06,62.0,-43.0,20.0
4.3289315726290515e-06,61.0,-42.0,20.0
4.331332533013205e-06,62.0,-43.0,20.0
4.333733493397359e-06,62.0,-42.0,19.0
4.336134453781513e-06,63.0,-43.0,19.0
4.338535414165666e-06,62.0,-43.0,20.0
4.3409363745498195e-06,61.0,-43.0,20.0
4.343337334933974e-06,61.0,-42.0,21.0
4.345738295318127e-06,62.0,-42.0,20.0
4.348139255702281e-06,62.0,-43.0,19.0
4.350540216086434e-06,61.0,-43.0,19.0
4.352941176470588e-06,62.0,-42.0,19.0
4.355342136854742e-06,62.0,-43.0,19.0
4.357743097238895e-06,62.0,-42.0,20.0
4.360144057623049e-06,63.0,-43.0,19.0
4.362545018007203e-06,62.0,-42.0,20.0
4.364945978391356e-06,61.0,-42.0,19.0
4.36734693877551e-06,62.0,-43.0,20.0
4.369747899159664e-06,62.0,-42.0,19.0
4.3721488595438175e-06,62.0,-44.0,20.0
4.374549819927971e-06,62.0,-43.0,20.0
4.376950780312124e-06,61.0,-43.0,20.0
4.379351740696279e-06,62.0,-44.0,19.0
4.381752701080432e-06,62.0,-43.0,21.0
4.3841536614645855e-06,62.0,-43.0,20.0
4.386554621848739e-06,62.0,-42.0,19.0
4.388955582232893e-06,62.0,-43.0,20.0
4.391356542617047e-06,61.0,-42.0,20.0
4.3937575030012e-06,62.0,-43.0,20.0
4.396158463385354e-06,62.0,-43.0,20.0
4.398559423769508e-06,62.0,-43.0,20.0
4.400960384153661e-06,62.0,-42.0,20.0
4.403361344537815e-06,62.0,-43.0,20.0
4.405762304921969e-06,62.0,-42.0,20.0
4.408163265306122e-06,62.0,-42.0,19.0
4.410564225690276e-06,62.0,-44.0,19.0
4.412965186074429e-06,61.0,-42.0,19.0
4.4153661464585836e-06,61.0,-42.0,20.0
4.417767106842737e-06,61.0,-42.0,19.0
4.42016806722689e-06,62.0,-42.0,20.0
4.422569027611044e-06,62.0,-43.0,19.0
4.424969987995198e-06,61.0,-43.0,19.0
4.4273709483793516e-06,62.0,-43.0,20.0
4.429771908763505e-06,63.0,-42.0,20.0
4.432172869147659e-06,62.0,-43.0,21.0
4.434573829531813e-06,62.0,-43.0,20.0
4.436974789915966e-06,61.0,-44.0,20.0
4.4393757503001196e-06,61.0,-43.0,19.0
4.441776710684274e-06,62.0,-42.0,19.0
4.444177671068427e-06,61.0,-42.0,19.0
4.446578631452581e-06,63.0,-42.0,20.0
4.448979591836734e-06,62.0,-42.0,20.0
4.4513805522208884e-06,61.0,-43.0,20.0
4.453781512605042e-06,62.0,-43.0,20.0
4.456182472989195e-06,61.0,-43.0,20.0
4.45858343337335e-06,62.0,-43.0,19.0
4.460984393757503e-06,62.0,-43.0,19.0
4.4633853541416564e-06,61.0,-42.0,20.0
4.46578631452581e-06,61.0,-43.0,20.0
4.468187274909964e-06,62.0,-42.0,19.0
4.470588235294118e-06,61.0,-44.0,19.0
4.472989195678271e-06,62.0,-43.0,19.0
4.4753901560624245e-06,62.0,-43.0,19.0
4.477791116446579e-06,61.0,-42.0,20.0
4.480192076830732e-06,62.0,-42.0,19.0
4.482593037214886e-06,62.0,-44.0,19.0
4.484993997599039e-06,61.0,-43.0,19.0
4.487394957983193e-06,62.0,-42.0,19.0
4.489795918367347e-06,61.0,-43.0,20.0
4.4921968787515e-06,62.0,-43.0,20.0
4.4945978391356545e-06,62.0,-42.0,20.0
4.496998799519808e-06,61.0,-42.0,20.0
4.499399759903961e-06,62.0,-42.0,19.0
4.501800720288115e-06,61.0,-43.0,19.0
4.504201680672269e-06,61.0,-43.0,20.0
4.5066026410564225e-06,62.0,-43.0,20.0
4.509003601440576e-06,61.0,-42.0,20.0
4.511404561824729e-06,62.0,-43.0,19.0
4.513805522208884e-06,62.0,-43.0,20.0
4.516206482593037e-06,61.0,-43.0,19.0
4.5186074429771905e-06,62.0,-43.0,19.0
4.521008403361345e-06,61.0,-42.0,19.0
4.523409363745498e-06,62.0,-43.0,20.0
4.525810324129652e-06,62.0,-43.0,20.0
4.528211284513805e-06,62.0,-44.0,19.0
4.530612244897959e-06,62.0,-43.0,20.0
4.533013205282113e-06,61.0,-43.0,20.0
4.535414165666266e-06,62.0,-43.0,19.0
4.53781512605042e-06,62.0,-43.0,19.0
4.540216086434574e-06,61.0,-43.0,20.0
4.542617046818727e-06,62.0,-43.0,19.0
4.545018007202881e-06,62.0,-43.0,19.0
4.547418967587034e-06,62.0,-43.0,20.0
4.5498199279711885e-06,62.0,-43.0,20.0
4.552220888355342e-06,62.0,-43.0,19.0
4.554621848739495e-06,61.0,-43.0,20.0
4.55702280912365e-06,61.0,-42.0,19.0
4.559423769507803e-06,62.0,-42.0,20.0
4.5618247298919565e-06,61.0,-41.0,20.0
4.56422569027611e-06,62.0,-43.0,20.0
4.566626650660264e-06,61.0,-43.0,20.0
4.569027611044418e-06,62.0,-42.0,19.0
4.571428571428571e-06,61.0,-42.0,19.0
4.5738295318127245e-06,61.0,-43.0,20.0
4.576230492196879e-06,62.0,-43.0,19.0
4.578631452581032e-06,61.0,-42.0,20.0
4.581032412965186e-06,62.0,-43.0,20.0
4.58343337334934e-06,62.0,-42.0,19.0
4.585834333733493e-06,62.0,-41.0,20.0
4.588235294117647e-06,62.0,-43.0,19.0
4.5906362545018e-06,62.0,-43.0,20.0
4.5930372148859545e-06,62.0,-42.0,20.0
4.595438175270108e-06,62.0,-43.0,20.0
4.597839135654261e-06,62.0,-42.0,19.0
4.600240096038415e-06,61.0,-43.0,19.0
4.602641056422569e-06,61.0,-42.0,19.0
4.6050420168067226e-06,62.0,-44.0,20.0
4.607442977190876e-06,61.0,-44.0,19.0
4.60984393757503e-06,63.0,-43.0,21.0
4.612244897959184e-06,62.0,-43.0,20.0
4.614645858343337e-06,61.0,-43.0,20.0
4.6170468187274906e-06,62.0,-42.0,20.0
4.619447779111645e-06,62.0,-42.0,21.0
4.621848739495798e-06,62.0,-43.0,20.0
4.624249699879952e-06,62.0,-42.0,20.0
4.626650660264105e-06,61.0,-43.0,20.0
4.6290516206482594e-06,61.0,-43.0,20.0
4.631452581032413e-06,63.0,-43.0,19.0
4.633853541416566e-06,63.0,-43.0,20.0
4.63625450180072e-06,61.0,-43.0,19.0
4.638655462184874e-06,62.0,-43.0,20.0
4.6410564225690274e-06,62.0,-43.0,19.0
4.643457382953181e-06,61.0,-43.0,20.0
4.645858343337335e-06,62.0,-43.0,20.0
4.648259303721489e-06,62.0,-43.0,19.0
4.650660264105642e-06,61.0,-43.0,20.0
4.6530612244897954e-06,62.0,-42.0,20.0
4.65546218487395e-06,62.0,-42.0,20.0
4.657863145258103e-06,62.0,-42.0,19.0
4.660264105642257e-06,62.0,-43.0,20.0
4.66266506602641e-06,62.0,-43.0,19.0
4.665066026410564e-06,61.0,-42.0,20.0
4.667466986794718e-06,63.0,-43.0,19.0
4.669867947178871e-06,62.0,-43.0,19.0
4.6722689075630255e-06,61.0,-42.0,20.0
4.674669867947179e-06,62.0,-43.0,20.0
4.677070828331332e-06,62.0,-41.0,19.0
4.679471788715486e-06,62.0,-43.0,19.0
4.68187274909964e-06,61.0,-43.0,20.0
4.6842737094837935e-06,61.0,-43.0,20.0
4.686674669867947e-06,61.0,-43.0,20.0
4.6890756302521e-06,62.0,-42.0,20.0
4.691476590636255e-06,62.0,-44.0,20.0
4.693877551020408e-06,62.0,-42.0,19.0
4.6962785114045615e-06,62.0,-42.0,19.0
4.698679471788715e-06,62.0,-43.0,19.0
4.701080432172869e-06,61.0,-42.0,20.0
4.703481392557023e-06,61.0,-43.0,21.0
4.705882352941176e-06,61.0,-42.0,19.0
4.70828331332533e-06,62.0,-43.0,20.0
4.710684273709484e-06,62.0,-42.0,19.0
4.713085234093637e-06,61.0,-43.0,19.0
4.715486194477791e-06,61.0,-42.0,20.0
4.717887154861945e-06,61.0,-42.0,19.0
4.720288115246098e-06,61.0,-43.0,20.0
4.722689075630252e-06,62.0,-43.0,19.0
4.725090036014405e-06,62.0,-43.0,20.0
4.7274909963985595e-06,62.0,-42.0,19.0
4.729891956782713e-06,61.0,-43.0,19.0
4.732292917166866e-06,60.0,-42.0,19.0
4.734693877551021e-06,62.0,-43.0,19.0
4.737094837935174e-06,62.0,-42.0,19.0
4.7394957983193275e-06,62.0,-43.0,20.0
4.741896758703481e-06,62.0,-43.0,19.0
4.744297719087635e-06,62.0,-42.0,20.0
4.746698679471789e-06,62.0,-42.0,20.0
4.749099639855942e-06,62.0,-43.0,20.0
4.7515006002400955e-06,62.0,-43.0,20.0
4.75390156062425e-06,61.0,-42.0,19.0
4.756302521008403e-06,62.0,-43.0,19.0
4.758703481392557e-06,62.0,-42.0,20.0
4.76110444177671e-06,61.0,-42.0,19.0
4.763505402160864e-06,61.0,-44.0,19.0
4.765906362545018e-06,62.0,-43.0,20.0
4.768307322929171e-06,62.0,-42.0,20.0
4.7707082833133255e-06,62.0,-43.0,21.0
4.773109243697479e-06,62.0,-42.0,20.0
4.775510204081632e-06,62.0,-43.0,19.0
4.777911164465786e-06,62.0,-43.0,19.0
4.78031212484994e-06,62.0,-43.0,20.0
4.7827130852340935e-06,61.0,-43.0,19.0
4.785114045618247e-06,62.0,-43.0,20.0
4.7875150060024e-06,63.0,-43.0,19.0
4.789915966386555e-06,62.0,-42.0,19.0
4.792316926770708e-06,61.0,-43.0,20.0
4.7947178871548616e-06,61.0,-42.0,19.0
4.797118847539016e-06,61.0,-42.0,20.0
4.799519807923169e-06,61.0,-42.0,20.0
4.801920768307323e-06,62.0,-41.0,20.0
4.804321728691476e-06,61.0,-42.0,21.0
4.80672268907563e-06,62.0,-42.0,19.0
4.809123649459784e-06,62.0,-43.0,19.0
4.811524609843937e-06,62.0,-43.0,20.0
4.813925570228091e-06,61.0,-43.0,20.0
4.816326530612245e-06,62.0,-43.0,19.0
4.8187274909963984e-06,61.0,-43.0,20.0
4.821128451380552e-06,62.0,-42.0,20.0
4.823529411764705e-06,61.0,-43.0,20.0
4.8259303721488596e-06,61.0,-42.0,20.0
4.828331332533013e-06,61.0,-43.0,20.0
4.8307322929171664e-06,61.0,-43.0,19.0
4.833133253301321e-06,62.0,-43.0,20.0
4.835534213685474e-06,62.0,-43.0,19.0
4.837935174069628e-06,62.0,-43.0,20.0
4.840336134453781e-06,63.0,-42.0,20.0
4.842737094837935e-06,61.0,-43.0,20.0
4.845138055222089e-06,62.0,-43.0,19.0
4.847539015606242e-06,62.0,-42.0,20.0
4.849939975990396e-06,62.0,-43.0,20.0
4.85234093637455e-06,62.0,-43.0,20.0
4.854741896758703e-06,62.0,-42.0,20.0
4.857142857142857e-06,61.0,-43.0,20.0
4.859543817527011e-06,61.0,-42.0,20.0
4.8619447779111645e-06,62.0,-42.0,19.0
4.864345738295318e-06,62.0,-43.0,20.0
4.866746698679471e-06,62.0,-42.0,20.0
4.869147659063626e-06,62.0,-42.0,19.0
4.871548619447779e-06,62.0,-41.0,20.0
4.8739495798319325e-06,62.0,-43.0,19.0
4.876350540216086e-06,62.0,-42.0,20.0
4.87875150060024e-06,61.0,-41.0,20.0
4.881152460984394e-06,61.0,-42.0,20.0
4.883553421368547e-06,62.0,-42.0,19.0
4.8859543817527005e-06,62.0,-43.0,20.0
4.888355342136855e-06,62.0,-43.0,20.0
4.890756302521008e-06,61.0,-43.0,20.0
4.893157262905162e-06,62.0,-43.0,20.0
4.895558223289316e-06,63.0,-42.0,20.0
4.897959183673469e-06,62.0,-42.0,20.0
4.900360144057623e-06,62.0,-43.0,19.0
4.902761104441776e-06,62.0,-43.0,19.0
4.9051620648259305e-06,62.0,-43.0,20.0
4.907563025210084e-06,63.0,-42.0,20.0
4.909963985594237e-06,62.0,-43.0,20.0
4.912364945978391e-06,62.0,-43.0,20.0
4.914765906362545e-06,62.0,-42.0,19.0
4.9171668667466985e-06,62.0,-43.0,20.0
4.919567827130852e-06,62.0,-43.0,21.0
4.921968787515006e-06,61.0,-42.0,19.0
4.92436974789916e-06,61.0,-43.0,20.0
4.926770708283313e-06,62.0,-44.0,20.0
4.9291716686674665e-06,62.0,-43.0,19.0
4.931572629051621e-06,62.0,-43.0,19.0
4.933973589435774e-06,61.0,-43.0,19.0
4.936374549819928e-06,62.0,-42.0,19.0
4.938775510204081e-06,62.0,-43.0,20.0
4.941176470588235e-06,63.0,-42.0,20.0
4.943577430972389e-06,62.0,-42.0,20.0
4.945978391356542e-06,62.0,-42.0,20.0
4.9483793517406965e-06,63.0,-42.0,20.0
4.95078031212485e-06,62.0,-43.0,20.0
4.953181272509003e-06,62.0,-43.0,20.0
4.955582232893157e-06,61.0,-43.0,20.0
4.957983193277311e-06,62.0,-42.0,20.0
4.9603841536614645e-06,61.0,-43.0,19.0
4.962785114045618e-06,62.0,-43.0,20.0
4.965186074429771e-06,62.0,-43.0,19.0
4.967587034813926e-06,62.0,-43.0,19.0
4.969987995198079e-06,62.0,-42.0,20.0
4.9723889555822325e-06,61.0,-43.0,20.0
4.974789915966386e-06,62.0,-42.0,19.0
4.97719087635054e-06,62.0,-41.0,20.0
4.979591836734694e-06,62.0,-43.0,20.0
4.981992797118847e-06,62.0,-42.0,20.0
4.984393757503001e-06,62.0,-42.0,20.0
4.986794717887155e-06,63.0,-43.0,20.0
4.989195678271308e-06,62.0,-42.0,20.0
4.991596638655462e-06,62.0,-42.0,19.0
4.993997599039616e-06,62.0,-42.0,19.0
4.996398559423769e-06,61.0,-42.0,20.0
4.998799519807923e-06,61.0,-43.0,20.0
5.001200480192076e-06,61.0,-42.0,20.0
5.0036014405762306e-06,62.0,-43.0,19.0
5.006002400960384e-06,62.0,-43.0,21.0
5.0084033613445374e-06,63.0,-43.0,20.0
5.010804321728692e-06,62.0,-42.0,20.0
5.013205282112845e-06,62.0,-44.0,19.0
5.0156062424969986e-06,62.0,-43.0,20.0
5.018007202881152e-06,61.0,-43.0,21.0
5.020408163265306e-06,60.0,-43.0,20.0
5.02280912364946e-06,61.0,-43.0,18.0
5.025210084033613e-06,62.0,-43.0,20.0
5.027611044417767e-06,62.0,-43.0,20.0
5.030012004801921e-06,61.0,-44.0,20.0
5.032412965186074e-06,61.0,-43.0,21.0
5.034813925570228e-06,62.0,-42.0,19.0
5.037214885954381e-06,61.0,-42.0,19.0
5.0396158463385354e-06,60.0,-42.0,20.0
5.042016806722689e-06,61.0,-43.0,19.0
5.044417767106842e-06,61.0,-43.0,20.0
5.046818727490997e-06,62.0,-44.0,20.0
5.04921968787515e-06,62.0,-43.0,20.0
5.0516206482593035e-06,62.0,-44.0,20.0
5.054021608643457e-06,62.0,-43.0,20.0
5.056422569027611e-06,61.0,-43.0,20.0
5.058823529411765e-06,62.0,-43.0,20.0
5.061224489795918e-06,62.0,-43.0,20.0
5.0636254501800715e-06,60.0,-43.0,19.0
5.066026410564226e-06,61.0,-43.0,19.0
5.068427370948379e-06,61.0,-43.0,19.0
5.070828331332533e-06,62.0,-42.0,19.0
5.073229291716687e-06,62.0,-42.0,21.0
5.07563025210084e-06,62.0,-43.0,19.0
5.078031212484994e-06,62.0,-43.0,20.0
5.080432172869147e-06,61.0,-42.0,20.0
5.0828331332533015e-06,61.0,-43.0,19.0
5.085234093637455e-06,62.0,-42.0,20.0
5.087635054021608e-06,62.0,-43.0,20.0
5.090036014405762e-06,61.0,-42.0,20.0
5.092436974789916e-06,62.0,-42.0,19.0
5.0948379351740695e-06,62.0,-43.0,19.0
5.097238895558223e-06,62.0,-43.0,20.0
5.099639855942376e-06,62.0,-43.0,20.0
5.102040816326531e-06,61.0,-44.0,20.0
5.104441776710684e-06,61.0,-42.0,20.0
5.1068427370948375e-06,62.0,-41.0,20.0
5.109243697478992e-06,63.0,-42.0,20.0
5.111644657863145e-06,61.0,-43.0,19.0
5.114045618247299e-06,61.0,-42.0,20.0
5.116446578631452e-06,62.0,-43.0,20.0
5.118847539015606e-06,62.0,-43.0,20.0
5.12124849939976e-06,62.0,-42.0,20.0
5.123649459783913e-06,61.0,-43.0,20.0
5.126050420168067e-06,62.0,-43.0,20.0
5.128451380552221e-06,62.0,-43.0,20.0
5.130852340936374e-06,62.0,-43.0,20.0
5.133253301320528e-06,62.0,-43.0,19.0
5.135654261704682e-06,61.0,-42.0,19.0
5.1380552220888355e-06,61.0,-42.0,19.0
5.140456182472989e-06,62.0,-42.0,20.0
5.142857142857142e-06,62.0,-43.0,20.0
5.145258103241297e-06,62.0,-42.0,20.0
5.14765906362545e-06,62.0,-43.0,20.0
5.1500600240096035e-06,62.0,-43.0,20.0
5.152460984393757e-06,62.0,-42.0,20.0
5.154861944777911e-06,63.0,-43.0,20.0
5.157262905162065e-06,62.0,-43.0,21.0
5.159663865546218e-06,61.0,-43.0,20.0
5.1620648259303715e-06,62.0,-42.0,20.0
5.164465786314526e-06,63.0,-44.0,20.0
5.166866746698679e-06,62.0,-43.0,20.0
5.169267707082833e-06,61.0,-43.0,19.0
5.171668667466987e-06,62.0,-43.0,19.0
5.17406962785114e-06,62.0,-43.0,19.0
5.176470588235294e-06,63.0,-42.0,19.0
5.178871548619447e-06,63.0,-42.0,19.0
5.1812725090036015e-06,62.0,-43.0,19.0
5.183673469387755e-06,61.0,-43.0,20.0
5.186074429771908e-06,61.0,-42.0,20.0
5.188475390156062e-06,63.0,-43.0,19.0
5.190876350540216e-06,62.0,-43.0,19.0
5.1932773109243696e-06,62.0,-43.0,20.0
5.195678271308523e-06,63.0,-44.0,19.0
5.198079231692677e-06,61.0,-43.0,19.0
5.200480192076831e-06,62.0,-41.0,20.0
5.202881152460984e-06,62.0,-43.0,20.0
5.2052821128451376e-06,62.0,-42.0,20.0
5.207683073229292e-06,61.0,-43.0,20.0
5.210084033613445e-06,61.0,-43.0,20.0
5.212484993997599e-06,62.0,-42.0,21.0
5.214885954381752e-06,63.0,-42.0,20.0
5.2172869147659064e-06,62.0,-43.0,20.0
5.21968787515006e-06,62.0,-42.0,20.0
5.222088835534213e-06,61.0,-42.0,20.0
5.224489795918367e-06,62.0,-43.0,19.0
5.226890756302521e-06,61.0,-43.0,20.0
5.2292917166866744e-06,62.0,-42.0,20.0
5.231692677070828e-06,62.0,-42.0,20.0
5.234093637454982e-06,62.0,-42.0,20.0
5.236494597839136e-06,61.0,-43.0,20.0
5.238895558223289e-06,63.0,-43.0,20.0
5.2412965186074425e-06,62.0,-42.0,19.0
5.243697478991597e-06,62.0,-43.0,20.0
5.24609843937575e-06,62.0,-43.0,20.0
5.248499399759904e-06,61.0,-42.0,20.0
5.250900360144057e-06,62.0,-43.0,19.0
5.253301320528211e-06,62.0,-42.0,19.0
5.255702280912365e-06,63.0,-42.0,20.0
5.258103241296518e-06,62.0,-43.0,20.0
5.2605042016806725e-06,61.0,-43.0,20.0
5.262905162064826e-06,61.0,-44.0,20.0
5.265306122448979e-06,62.0,-42.0,20.0
5.267707082833133e-06,62.0,-43.0,20.0
5.270108043217287e-06,62.0,-42.0,20.0
5.2725090036014405e-06,62.0,-42.0,21.0
5.274909963985594e-06,62.0,-44.0,20.0
5.277310924369747e-06,62.0,-43.0,20.0
5.279711884753902e-06,61.0,-43.0,20.0
5.282112845138055e-06,62.0,-42.0,20.0
5.2845138055222085e-06,62.0,-42.0,20.0
5.286914765906363e-06,61.0,-42.0,21.0
5.289315726290516e-06,62.0,-43.0,20.0
5.29171668667467e-06,62.0,-43.0,21.0
5.294117647058823e-06,62.0,-41.0,21.0
5.296518607442977e-06,63.0,-42.0,20.0
5.298919567827131e-06,61.0,-44.0,21.0
5.301320528211284e-06,62.0,-43.0,20.0
5.303721488595438e-06,62.0,-42.0,20.0
5.306122448979592e-06,61.0,-42.0,19.0
5.308523409363745e-06,61.0,-43.0,20.0
5.310924369747899e-06,62.0,-42.0,19.0
5.313325330132052e-06,62.0,-43.0,20.0
5.3157262905162065e-06,61.0,-44.0,20.0
5.31812725090036e-06,62.0,-44.0,20.0
5.320528211284513e-06,61.0,-43.0,20.0
5.322929171668668e-06,62.0,-42.0,20.0
5.325330132052821e-06,62.0,-43.0,20.0
5.3277310924369745e-06,61.0,-42.0,20.0
5.330132052821128e-06,62.0,-42.0,20.0
5.332533013205282e-06,61.0,-42.0,19.0
5.334933973589436e-06,62.0,-43.0,19.0
5.337334933973589e-06,62.0,-43.0,19.0
5.3397358943577425e-06,62.0,-43.0,19.0
5.342136854741897e-06,61.0,-43.0,19.0
5.34453781512605e-06,63.0,-42.0,21.0
5.346938775510204e-06,62.0,-43.0,19.0
5.349339735894358e-06,62.0,-43.0,19.0
5.351740696278511e-06,62.0,-42.0,19.0
5.354141656662665e-06,62.0,-42.0,21.0
5.356542617046818e-06,62.0,-44.0,19.0
5.3589435774309725e-06,62.0,-41.0,20.0
5.361344537815126e-06,62.0,-43.0,19.0
5.363745498199279e-06,62.0,-43.0,19.0
5.366146458583433e-06,62.0,-43.0,21.0
5.368547418967587e-06,61.0,-42.0,19.0
5.3709483793517405e-06,62.0,-43.0,19.0
5.373349339735894e-06,62.0,-43.0,20.0
5.375750300120047e-06,61.0,-42.0,20.0
5.378151260504202e-06,62.0,-42.0,20.0
5.380552220888355e-06,62.0,-43.0,20.0
5.3829531812725086e-06,62.0,-43.0,21.0
5.385354141656663e-06,62.0,-42.0,21.0
5.387755102040816e-06,62.0,-43.0,19.0
5.39015606242497e-06,62.0,-43.0,20.0
5.392557022809123e-06,62.0,-42.0,19.0
5.394957983193277e-06,62.0,-43.0,20.0
5.397358943577431e-06,62.0,-44.0,20.0
5.399759903961584e-06,61.0,-42.0,20.0
5.402160864345738e-06,62.0,-43.0,19.0
5.404561824729892e-06,62.0,-43.0,20.0
5.4069627851140454e-06,61.0,-43.0,19.0
5.409363745498199e-06,62.0,-42.0,18.0
5.411764705882353e-06,63.0,-43.0,19.0
5.414165666266507e-06,62.0,-43.0,20.0
5.41656662665066e-06,62.0,-43.0,19.0
5.4189675870348134e-06,61.0,-43.0,19.0
5.421368547418968e-06,61.0,-43.0,20.0
5.423769507803121e-06,62.0,-42.0,20.0
5.426170468187275e-06,62.0,-43.0,20.0
5.428571428571428e-06,62.0,-42.0,20.0
5.430972388955582e-06,61.0,-42.0,20.0
5.433373349339736e-06,62.0,-43.0,20.0
5.435774309723889e-06,62.0,-43.0,19.0
5.438175270108043e-06,61.0,-44.0,19.0
5.440576230492197e-06,62.0,-43.0,21.0
5.44297719087635e-06,62.0,-43.0,20.0
5.445378151260504e-06,62.0,-42.0,20.0
5.447779111644658e-06,62.0,-42.0,20.0
5.4501800720288115e-06,62.0,-42.0,19.0
5.452581032412965e-06,62.0,-43.0,20.0
5.454981992797118e-06,62.0,-43.0,20.0
5.457382953181273e-06,63.0,-42.0,19.0
5.459783913565426e-06,61.0,-43.0,20.0
5.4621848739495795e-06,63.0,-42.0,20.0
5.464585834333733e-06,61.0,-43.0,20.0
5.466986794717887e-06,61.0,-42.0,20.0
5.469387755102041e-06,62.0,-42.0,20.0
5.471788715486194e-06,62.0,-43.0,19.0
5.474189675870348e-06,62.0,-43.0,19.0
